,city,v_w,t2m,blh,sp,tcc,tp,inversion_0/1,PM10,PM25,NO2,CO,month,year,day,hour,day_of_week
176,LD,5.137454324843171,276.7517,527.92847,101063.625,0.7935791,1.9073486e-06,1,7.0,5.4351,8.0,0.352,February,2023,14,00:00:00,Tuesday
177,LD,3.8898153053172075,276.3589,292.65918,101131.25,0.8757324,4.7683716e-07,0,6.0,4.455,5.5,0.349,February,2023,14,06:00:00,Tuesday
178,LD,3.626375189742298,277.48755,461.8059,101206.69,1.0,0.0,1,8.0,6.4152,10.5,0.362,February,2023,14,12:00:00,Tuesday
179,LD,2.181131323442731,275.4944,283.80762,101202.31,0.706604,0.0,0,10.0,9.4446,18.9,0.45,February,2023,14,18:00:00,Tuesday
180,LD,0.7986245879068682,274.7202,17.89296,101116.625,0.5338135,5.2452087e-06,0,15.0,13.365,23.7,0.553,February,2023,15,00:00:00,Wednesday
181,LD,1.8520240968226411,274.33984,38.80368,100995.0,0.99642944,1.66893e-05,0,18.0,16.3944,13.1,0.4,February,2023,15,06:00:00,Wednesday
182,LD,2.9162593203601936,277.51562,479.6245,100747.94,1.0,0.0,0,21.0,19.3347,15.6,0.426,February,2023,15,12:00:00,Wednesday
183,LD,2.416650233930657,274.4912,80.84447,100488.5,0.9361572,0.0,0,18.0,16.3944,20.4,0.769,February,2023,15,18:00:00,Wednesday
184,LD,3.2235695704216405,272.63232,125.07564,100208.625,0.34765625,0.0,0,25.0,22.3641,25.2,0.695,February,2023,16,00:00:00,Thursday
185,LD,4.142972260105288,271.40308,199.43282,100060.0,0.99642944,0.0,0,22.0,20.3148,21.6,0.486,February,2023,16,06:00:00,Thursday
186,LD,4.912653170588941,279.19385,503.1045,99935.44,0.9757385,0.0,1,18.0,16.3944,15.0,0.489,February,2023,16,12:00:00,Thursday
187,LD,4.109177897978651,276.40015,287.9707,99858.5,0.604187,0.0,1,19.0,16.3944,41.4,0.557,February,2023,16,18:00:00,Thursday
188,LD,3.816859073955393,276.0459,262.167,99770.44,0.98358154,9.346008e-05,0,27.0,24.3243,31.0,0.71,February,2023,17,00:00:00,Friday
189,LD,4.155245513971406,276.2307,273.25952,99524.81,1.0,1.8119812e-05,1,19.0,17.3745,21.5,0.553,February,2023,17,06:00:00,Friday
190,LD,5.876450740990198,279.76025,659.6006,99158.31,1.0,2.4318695e-05,1,16.0,14.3451,20.9,0.643,February,2023,17,12:00:00,Friday
191,LD,8.041111738328544,280.87915,1034.9832,98566.94,1.0,0.0013794899,1,8.0,7.3953,15.2,0.48,February,2023,17,18:00:00,Friday
192,LD,10.120866722682804,280.92114,1768.6626,98593.5,0.17654419,1.335144e-05,1,,,5.2,0.314,February,2023,18,00:00:00,Saturday
193,LD,9.505275318429646,278.25684,1534.1758,98835.94,0.8069458,0.0,1,,,3.7,0.273,February,2023,18,06:00:00,Saturday
194,LD,8.500298926037535,280.2893,1416.279,98805.375,0.8013611,0.0,1,,,4.7,0.297,February,2023,18,12:00:00,Saturday
195,LD,2.5592851015067035,275.80078,261.61157,98557.0,1.0,0.0006875992,1,,,7.3,0.343,February,2023,18,18:00:00,Saturday
196,LD,4.307158615883688,275.25024,700.3718,98964.81,0.910553,6.198883e-06,1,,,6.1,0.356,February,2023,19,00:00:00,Sunday
197,LD,3.7363693192709477,274.58643,556.84546,98840.125,1.0,7.9631805e-05,1,,,4.6,0.33,February,2023,19,06:00:00,Sunday
198,LD,6.3165071731478974,277.90063,1178.9963,99018.69,0.92803955,4.529953e-05,1,,,4.5,0.318,February,2023,19,12:00:00,Sunday
199,LD,5.941822078982691,274.8462,1180.708,99454.25,0.127594,0.0,1,,,9.6,0.349,February,2023,19,18:00:00,Sunday
200,LD,5.7996007060343295,273.5415,633.2981,99710.56,1.0,4.7683716e-07,1,,,5.8,0.312,February,2023,20,00:00:00,Monday
201,LD,6.170205427530808,274.19556,645.9492,99459.0,1.0,5.2452087e-06,1,,,6.1,0.311,February,2023,20,06:00:00,Monday
202,LD,8.795499255793182,278.5144,1015.97046,98683.69,1.0,4.863739e-05,1,,,12.6,0.367,February,2023,20,12:00:00,Monday
203,LD,10.472265521091064,281.3584,1441.9385,98403.81,1.0,0.00033712387,1,,,7.9,0.368,February,2023,20,18:00:00,Monday
204,LD,10.215427091886516,281.37036,1564.0251,98334.94,1.0,0.00013542175,1,,,,0.367,February,2023,21,00:00:00,Tuesday
205,LD,9.674009878963908,280.36475,1474.102,98316.44,0.7987366,0.0003633499,1,,,5.0,0.373,February,2023,21,06:00:00,Tuesday
206,LD,9.171214580412183,280.92358,1481.2585,98692.125,0.83132935,2.2888184e-05,1,,,7.5,0.334,February,2023,21,12:00:00,Tuesday
207,LD,5.672736149427651,278.94922,1209.2407,99016.625,0.6571655,0.0,1,,,13.2,0.373,February,2023,21,18:00:00,Tuesday
208,LD,3.660840643411457,276.91138,447.80957,99277.625,0.8198242,3.2901764e-05,1,,,7.5,0.349,February,2023,22,00:00:00,Wednesday
209,LD,1.9390940004975366,274.09937,262.5901,99466.75,0.9329834,2.3841858e-06,1,,,15.8,0.498,February,2023,22,06:00:00,Wednesday
210,LD,1.856484133143675,276.3772,790.28394,99593.25,0.8058777,0.0,1,,,5.6,0.429,February,2023,22,12:00:00,Wednesday
211,LD,3.5598171793602127,273.2837,410.28223,99720.69,0.5242615,0.0,1,,,14.5,0.649,February,2023,22,18:00:00,Wednesday
212,LD,4.032485283165827,271.2163,325.3335,99711.125,0.73153687,0.0,1,,,5.5,0.389,February,2023,23,00:00:00,Thursday
213,LD,4.0531745488834,271.07666,307.09473,99583.625,0.9720154,0.0,1,,,11.3,0.416,February,2023,23,06:00:00,Thursday
214,LD,4.450137849076251,278.29907,552.9595,99310.75,0.9655762,0.0,1,26.0,19.3347,8.8,0.447,February,2023,23,12:00:00,Thursday
215,LD,3.379447934466335,277.4641,159.41513,98994.44,0.980011,0.0,1,40.0,25.3044,31.7,0.733,February,2023,23,18:00:00,Thursday
216,LD,3.792229261222317,278.04272,239.54486,98621.0,0.95599365,0.00023174286,1,50.0,40.1841,29.9,0.858,February,2023,24,00:00:00,Friday
217,LD,3.8790676228091114,278.84253,385.3606,98289.31,1.0,0.00039815903,1,42.0,37.2438,16.0,0.526,February,2023,24,06:00:00,Friday
218,LD,5.1430852228276915,279.35815,818.7634,97954.31,0.58239746,3.0517578e-05,1,17.0,13.365,12.9,0.394,February,2023,24,12:00:00,Friday
219,LD,3.6125069828765124,277.57495,880.7566,97625.125,1.0,2.4795532e-05,1,20.0,16.3944,14.7,0.359,February,2023,24,18:00:00,Friday
220,LD,3.2529761794858874,276.04028,546.375,97179.75,1.0,0.00017404556,1,17.0,14.3451,8.9,0.325,February,2023,25,00:00:00,Saturday
221,LD,5.52751193143271,275.3777,757.51685,96962.625,0.8608093,8.6307526e-05,1,11.0,9.4446,5.3,0.291,February,2023,25,06:00:00,Saturday
222,LD,5.474940503214546,275.71216,1090.9661,97023.81,0.9361572,0.0004401207,1,5.0,4.455,5.7,0.314,February,2023,25,12:00:00,Saturday
223,LD,5.0826600309627095,274.6565,602.7759,97498.5,0.8568115,0.00015497208,1,11.0,9.4446,12.4,0.343,February,2023,25,18:00:00,Saturday
224,LD,5.490814044275972,273.1123,827.3684,98124.44,0.9485779,0.00010967255,1,6.0,5.4351,2.7,0.29,February,2023,26,00:00:00,Sunday
225,LD,4.700625897391831,272.18213,798.876,98592.81,0.617218,3.33786e-05,1,4.0,3.4749,1.5,0.259,February,2023,26,06:00:00,Sunday
226,LD,5.632322172725877,273.35083,1350.1545,99193.0,0.9607849,3.2424927e-05,1,6.0,4.455,3.1,0.335,February,2023,26,12:00:00,Sunday
227,LD,3.1190338242084015,273.6399,486.02515,99607.56,0.62854004,0.0,1,7.0,5.4351,4.6,0.404,February,2023,26,18:00:00,Sunday
228,LD,3.008668840095792,272.31738,298.73193,99937.75,0.7048645,0.0,1,8.0,6.4152,2.7,0.32,February,2023,27,00:00:00,Monday
229,LD,2.27897135623292,272.31226,218.59142,100177.625,0.41897583,1.1920929e-05,1,14.0,11.4048,5.9,0.432,February,2023,27,06:00:00,Monday
230,LD,4.312884772696257,273.74854,1320.1677,100383.75,0.97595215,0.0,1,7.0,4.455,5.6,0.394,February,2023,27,12:00:00,Monday
231,LD,2.347586773619695,272.84204,521.9634,100652.25,0.934845,0.0,1,16.0,9.4446,14.5,0.564,February,2023,27,18:00:00,Monday
232,LD,1.5282235516186662,269.9851,159.4136,100801.125,0.49588013,0.0,1,28.0,22.3641,17.4,0.421,February,2023,28,00:00:00,Tuesday
233,LD,1.5141475694508286,268.25122,84.13965,100868.5,0.35110474,0.0,1,24.0,20.3148,19.7,0.575,February,2023,28,06:00:00,Tuesday
234,LD,1.114451418624817,275.3413,812.0862,100840.0,0.32748413,0.0,1,17.0,13.365,4.5,0.418,February,2023,28,12:00:00,Tuesday
235,LD,2.537416755103897,270.63843,35.7489,100757.5,0.0,0.0,1,40.0,25.3044,25.6,0.656,February,2023,28,18:00:00,Tuesday
236,LD,2.270479811375827,268.04175,42.816483,100740.625,0.0,0.0,1,85.0,66.0231,61.6,1.574,March,2023,1,00:00:00,Wednesday
237,LD,2.1159300075822074,267.75513,77.11308,100582.375,0.4413452,0.0,0,50.0,39.204,30.2,1.536,March,2023,1,06:00:00,Wednesday
238,LD,2.8759598479042245,278.30518,602.8137,100451.625,0.096710205,0.0,1,31.0,18.3546,13.6,0.437,March,2023,1,12:00:00,Wednesday
239,LD,2.242550871975986,272.75952,48.791534,100332.0,0.37283325,0.0,1,48.0,19.3347,31.1,0.512,March,2023,1,18:00:00,Wednesday
240,LD,2.2747826510958555,270.2661,52.841553,100323.44,0.2208252,4.7683716e-07,1,65.0,50.1633,43.2,1.36,March,2023,2,00:00:00,Thursday
241,LD,1.3252811607260138,270.93726,22.238068,100192.06,0.6893921,1.9073486e-06,1,88.0,71.9928,44.8,2.199,March,2023,2,06:00:00,Thursday
242,LD,1.5667974216149643,276.5459,630.56323,100110.625,1.0,0.0,1,85.0,65.043,39.8,0.809,March,2023,2,12:00:00,Thursday
243,LD,1.3700274978715072,274.29883,27.908493,99920.0,0.7449341,4.7683716e-07,1,68.0,51.1434,27.6,0.682,March,2023,2,18:00:00,Thursday
244,LD,1.5268461019275033,271.39868,65.8889,99793.125,0.40805054,0.0,1,79.0,66.0231,39.3,0.852,March,2023,3,00:00:00,Friday
245,LD,2.8282629787856965,271.06567,188.9207,99639.0,0.754364,1.4305115e-06,1,32.0,27.2646,18.6,0.332,March,2023,3,06:00:00,Friday
246,LD,4.8163217484246585,272.8745,536.33276,99656.81,1.0,0.0,1,33.0,25.3044,10.3,0.347,March,2023,3,12:00:00,Friday
247,LD,4.277022607509505,272.73022,553.6704,99569.375,0.9928589,9.536743e-07,1,26.0,21.384,12.1,0.355,March,2023,3,18:00:00,Friday
248,LD,6.224176152397111,272.74756,606.8838,99244.5,0.9440918,2.861023e-06,1,33.0,28.3338,6.4,0.335,March,2023,4,00:00:00,Saturday
249,LD,6.842234330260852,273.7119,899.6968,98895.56,0.98672485,4.1484833e-05,1,24.0,19.3347,4.4,0.275,March,2023,4,06:00:00,Saturday
250,LD,7.660500334553409,276.0647,992.8567,98724.0,1.0,0.00016498566,1,26.0,21.384,7.6,0.326,March,2023,4,12:00:00,Saturday
251,LD,4.891185971865536,273.88428,909.31494,98908.875,0.30514526,2.193451e-05,1,12.0,10.4247,21.8,0.342,March,2023,4,18:00:00,Saturday
252,LD,2.5323128574748344,269.73853,121.449554,98995.5,0.0035705566,0.0,1,25.0,17.3745,23.6,0.471,March,2023,5,00:00:00,Sunday
253,LD,3.850828403623575,269.3286,250.44972,98729.375,0.14477539,0.0,1,25.0,20.3148,11.5,0.483,March,2023,5,06:00:00,Sunday
254,LD,3.6501448816979165,272.66113,1069.19,98467.31,0.91885376,0.00022363663,1,21.0,17.3745,7.5,0.317,March,2023,5,12:00:00,Sunday
255,LD,3.0683751056195043,271.06348,278.17822,98450.25,0.5315552,1.0967255e-05,1,23.0,20.3148,16.7,0.373,March,2023,5,18:00:00,Sunday
256,LD,2.5303693336828443,268.22437,224.86415,98379.19,0.7675781,0.0,1,43.0,38.2239,20.8,0.726,March,2023,6,00:00:00,Monday
257,LD,2.6968158841284184,268.66187,154.61525,98231.81,1.0,2.9087067e-05,1,31.0,27.2646,30.8,0.86,March,2023,6,06:00:00,Monday
258,LD,5.880759992204059,275.3484,1221.7153,98067.375,1.0,0.00012731552,1,26.0,23.3442,18.6,0.399,March,2023,6,12:00:00,Monday
259,LD,2.4386198024420986,273.75513,206.90236,98034.75,1.0,0.0001373291,1,20.0,17.3745,19.9,0.392,March,2023,6,18:00:00,Monday
260,LD,1.748311452055424,271.86475,167.51364,98055.81,0.9513855,0.0,1,15.0,12.3849,10.0,0.327,March,2023,7,00:00:00,Tuesday
261,LD,4.0791734627514264,270.7837,269.93945,97908.56,1.0,2.3841858e-06,1,35.0,31.2741,47.9,0.828,March,2023,7,06:00:00,Tuesday
262,LD,6.281833914833435,277.62598,1427.3159,97519.94,1.0,1.1444092e-05,1,26.0,22.3641,,0.392,March,2023,7,12:00:00,Tuesday
263,LD,6.827229289379404,277.1997,1018.2932,97346.125,1.0,2.3841858e-06,1,17.0,14.3451,9.7,0.346,March,2023,7,18:00:00,Tuesday
264,LD,3.8937555558645682,274.43066,501.7871,97449.69,0.99557495,0.00042533875,1,5.0,4.455,5.4,0.327,March,2023,8,00:00:00,Wednesday
265,LD,4.459559035539041,273.13843,526.57153,97720.81,0.3602295,1.7166138e-05,1,10.0,9.4446,8.9,0.33,March,2023,8,06:00:00,Wednesday
266,LD,4.607660952030825,276.4834,1190.9568,97819.5,0.3695984,5.722046e-06,1,12.0,9.4446,5.9,0.326,March,2023,8,12:00:00,Wednesday
267,LD,1.9567519027973437,274.0398,112.11351,97561.875,1.0,0.00085544586,1,20.0,17.3745,38.8,0.854,March,2023,8,18:00:00,Wednesday
268,LD,3.2444075706672857,273.41772,207.33218,97274.69,1.0,9.9658966e-05,1,11.0,10.4247,11.3,0.475,March,2023,9,00:00:00,Thursday
269,LD,5.0585285770449415,272.88428,431.33594,97257.06,1.0,0.00022935867,1,12.0,11.4048,9.5,0.415,March,2023,9,06:00:00,Thursday
270,LD,5.4360830720232265,272.91602,624.73413,97462.125,1.0,0.0010080338,1,16.0,14.3451,10.4,0.456,March,2023,9,12:00:00,Thursday
271,LD,2.9584952336554498,272.9878,424.51587,97952.125,0.9928589,5.9604645e-05,1,15.0,13.365,19.4,0.512,March,2023,9,18:00:00,Thursday
272,LD,3.293335630463913,272.76074,182.13058,97752.125,1.0,0.00046110153,1,29.0,25.3044,7.9,0.407,March,2023,10,00:00:00,Friday
273,LD,5.407864803394591,276.6599,370.40698,97186.56,0.98202515,6.67572e-05,1,39.0,28.3338,15.0,0.601,March,2023,10,06:00:00,Friday
274,LD,6.6891755799370625,284.31958,1478.7878,96943.625,0.8600464,3.8146973e-06,1,11.0,7.3953,13.6,0.363,March,2023,10,12:00:00,Friday
275,LD,2.380561682518892,280.77124,74.980606,96908.375,1.0,0.0,1,7.0,5.4351,17.3,0.705,March,2023,10,18:00:00,Friday
276,LD,3.7470727567513245,280.12524,306.29468,96614.625,0.58044434,2.861023e-06,1,15.0,12.3849,8.0,0.364,March,2023,11,00:00:00,Saturday
277,LD,5.719566052178368,278.40723,790.07227,96563.06,1.0,0.00040483475,1,7.0,6.4152,4.7,0.306,March,2023,11,06:00:00,Saturday
278,LD,8.379759352544673,272.32544,1015.90063,97363.94,1.0,0.0007147789,1,11.0,9.4446,6.2,0.317,March,2023,11,12:00:00,Saturday
279,LD,6.050785178159987,272.67065,1268.7681,98191.375,0.14074707,0.0,1,8.0,6.4152,6.1,0.263,March,2023,11,18:00:00,Saturday
280,LD,5.1473662145679295,271.66064,649.96313,98496.81,0.008850098,0.0,1,14.0,12.3849,4.9,0.256,March,2023,12,00:00:00,Sunday
281,LD,7.196351051660666,272.83008,1052.1545,98618.5,0.7605591,6.67572e-06,1,13.0,11.4048,3.6,0.256,March,2023,12,06:00:00,Sunday
282,LD,8.060393729280918,276.95093,1634.636,98892.94,0.9699402,0.0,1,6.0,4.455,2.2,0.235,March,2023,12,12:00:00,Sunday
283,LD,2.575506697451096,275.58984,155.35492,98957.0,1.0,0.0,1,16.0,10.4247,7.3,0.283,March,2023,12,18:00:00,Sunday
284,LD,4.1803093511771365,274.92822,495.23438,98758.0,1.0,0.000187397,1,19.0,15.4143,6.1,0.324,March,2023,13,00:00:00,Monday
285,LD,5.264077240643116,277.94897,426.3894,98603.94,1.0,2.527237e-05,1,14.0,11.4048,9.4,0.355,March,2023,13,06:00:00,Monday
286,LD,7.05000014681464,284.01562,1250.7788,98207.81,1.0,0.00015068054,1,14.0,9.4446,,0.363,March,2023,13,12:00:00,Monday
287,LD,7.0089447234942694,282.75952,697.45874,98022.625,0.7479248,1.4305115e-06,1,10.0,8.4645,9.5,0.348,March,2023,13,18:00:00,Monday
288,LD,6.924572987854959,283.02466,540.44165,97710.81,0.93130493,0.0,1,13.0,8.4645,5.2,0.341,March,2023,14,00:00:00,Tuesday
289,LD,6.828281363224835,281.85645,622.6011,97343.81,0.041381836,0.00022602081,1,18.0,13.365,17.5,0.461,March,2023,14,06:00:00,Tuesday
290,LD,5.163561315142196,285.13672,870.3772,97390.5,1.0,0.00022363663,1,14.0,8.4645,6.4,0.367,March,2023,14,12:00:00,Tuesday
291,LD,5.7089260023256605,283.18335,725.45215,97396.125,0.54818726,6.67572e-06,1,12.0,9.4446,10.4,0.445,March,2023,14,18:00:00,Tuesday
292,LD,8.039944567092755,276.74316,797.86475,97986.5,0.9662781,0.00016403198,1,12.0,9.4446,4.8,0.334,March,2023,15,00:00:00,Wednesday
293,LD,4.8658067080759215,274.60376,701.2178,98694.0,0.7214966,0.0,1,11.0,8.4645,4.5,0.268,March,2023,15,06:00:00,Wednesday
294,LD,5.425678329903561,277.85645,1514.386,99045.81,1.0,0.0,1,14.0,7.3953,9.2,0.268,March,2023,15,12:00:00,Wednesday
295,LD,2.0903317995971453,274.9214,118.86989,99323.375,0.59332275,0.0,1,19.0,10.4247,16.7,0.378,March,2023,15,18:00:00,Wednesday
296,LD,2.7343584502754297,270.927,128.61488,99642.44,0.3284607,0.0,1,23.0,19.3347,13.6,0.423,March,2023,16,00:00:00,Thursday
297,LD,3.057203867030284,270.90674,175.40546,99823.875,0.0,0.0,1,34.0,28.3338,25.4,0.808,March,2023,16,06:00:00,Thursday
298,LD,5.28361731997419,278.44775,1274.2512,99948.44,0.39312744,3.4332275e-05,1,16.0,10.4247,4.9,0.317,March,2023,16,12:00:00,Thursday
299,LD,2.845823831585174,273.17993,49.81523,100076.625,0.022003174,0.0,1,12.0,7.3953,10.6,0.388,March,2023,16,18:00:00,Thursday
300,LD,1.8454112905784226,269.56177,33.206085,100196.875,0.38250732,0.0,1,78.0,56.133,68.7,2.437,March,2023,17,00:00:00,Friday
301,LD,3.506541731162949,271.9131,126.99791,100141.625,0.56103516,0.0,1,36.0,28.3338,29.6,0.696,March,2023,17,06:00:00,Friday
302,LD,5.040192711716349,282.1443,1094.0974,99977.125,1.0,0.0,1,27.0,13.365,8.0,0.348,March,2023,17,12:00:00,Friday
303,LD,4.853973610463842,279.21362,344.16577,99814.31,0.963562,0.0,1,21.0,12.3849,9.8,0.605,March,2023,17,18:00:00,Friday
304,LD,5.6936134445276485,276.4419,337.5559,99688.94,0.96154785,0.0,0,23.0,18.3546,6.1,0.461,March,2023,18,00:00:00,Saturday
305,LD,4.713138425927702,275.07373,245.82188,99643.19,0.96643066,0.0,0,15.0,12.3849,5.4,0.501,March,2023,18,06:00:00,Saturday
306,LD,4.927169005950403,285.44092,785.82983,99500.19,1.0,0.0,1,22.0,14.3451,7.3,0.427,March,2023,18,12:00:00,Saturday
307,LD,3.3399481403221256,282.00903,155.19386,99489.94,0.9944153,1.04904175e-05,1,30.0,19.3347,14.9,0.498,March,2023,18,18:00:00,Saturday
308,LD,3.370148102312753,278.19995,169.20923,99485.75,0.05102539,0.0,1,41.0,31.2741,16.2,0.896,March,2023,19,00:00:00,Sunday
309,LD,3.8153201214752412,276.82324,205.02899,99518.69,0.95687866,0.0,0,35.0,27.2646,12.3,0.641,March,2023,19,06:00:00,Sunday
310,LD,2.4896792973074766,287.76514,922.103,99425.31,1.0,0.0,1,22.0,15.4143,5.6,0.381,March,2023,19,12:00:00,Sunday
311,LD,1.551019513450408,282.4685,19.43013,99395.81,0.86050415,0.0,1,29.0,18.3546,18.0,0.754,March,2023,19,18:00:00,Sunday
312,LD,2.019350599029401,276.58813,21.220398,99379.25,0.93844604,0.0,1,61.0,49.1832,33.4,1.688,March,2023,20,00:00:00,Monday
313,LD,2.6318262587373282,278.92285,78.83571,99302.69,0.99642944,0.00026512146,1,48.0,39.204,21.4,1.493,March,2023,20,06:00:00,Monday
314,LD,3.162321786311444,284.76294,567.0969,99390.19,0.9904175,0.00030899048,1,49.0,37.2438,11.8,0.505,March,2023,20,12:00:00,Monday
315,LD,2.9472210273788155,282.73047,301.3064,99318.25,1.0,1.0967255e-05,1,37.0,29.3139,14.8,0.434,March,2023,20,18:00:00,Monday
316,LD,3.003040685212877,280.72827,295.44287,99326.75,1.0,0.00013017654,1,25.0,22.3641,8.9,0.402,March,2023,21,00:00:00,Tuesday
317,LD,3.2460510481167955,279.91333,281.61914,99298.81,0.9750366,5.4836273e-05,1,24.0,21.384,11.6,0.428,March,2023,21,06:00:00,Tuesday
318,LD,3.1264567694277945,282.5337,849.7883,99420.19,0.532959,9.1552734e-05,1,16.0,13.365,11.9,0.359,March,2023,21,12:00:00,Tuesday
319,LD,1.0303475803281115,281.91846,20.096085,99377.44,0.3876953,0.0,1,21.0,15.4143,17.8,0.5,March,2023,21,18:00:00,Tuesday
320,LD,2.6145406865674214,276.5796,74.132416,99333.69,0.3027649,4.7683716e-07,1,34.0,28.3338,22.4,0.841,March,2023,22,00:00:00,Wednesday
321,LD,4.170679005719926,278.23047,270.38745,99159.06,1.0,4.2915344e-06,1,33.0,27.2646,19.2,0.599,March,2023,22,06:00:00,Wednesday
322,LD,4.122170979982398,286.9724,884.90796,98993.0,0.9812927,4.7683716e-07,1,37.0,30.294,13.6,0.53,March,2023,22,12:00:00,Wednesday
323,LD,2.0970099981179513,284.84668,54.805923,98841.75,0.99798584,0.0,1,32.0,20.3148,21.1,0.436,March,2023,22,18:00:00,Wednesday
324,LD,4.025094687841828,283.01758,220.89944,98733.0,0.9613037,0.0,1,43.0,30.294,27.8,1.008,March,2023,23,00:00:00,Thursday
325,LD,4.460424934659756,282.30347,230.11554,98639.625,1.0,0.0,1,24.0,17.3745,21.7,0.725,March,2023,23,06:00:00,Thursday
326,LD,7.101922382985961,291.2976,1873.1809,98535.25,1.0,0.0,1,16.0,6.4152,6.7,0.349,March,2023,23,12:00:00,Thursday
327,LD,3.5186818356033784,287.32104,435.15332,98664.06,0.93252563,3.0040741e-05,1,12.0,6.4152,10.1,0.378,March,2023,23,18:00:00,Thursday
328,LD,3.2837407714903106,284.03394,282.48413,98746.31,0.9751282,0.0,1,20.0,14.3451,12.6,0.418,March,2023,24,00:00:00,Friday
329,LD,4.115654001726899,283.0161,248.94907,98540.94,1.0,9.536743e-05,1,24.0,17.3745,25.2,0.803,March,2023,24,06:00:00,Friday
330,LD,7.886029828955906,290.9751,1477.5493,98231.81,0.89520264,0.0,1,11.0,7.3953,8.4,0.346,March,2023,24,12:00:00,Friday
331,LD,4.220224315385941,286.438,541.2024,98129.375,1.0,0.00038051605,1,10.0,7.3953,8.9,0.364,March,2023,24,18:00:00,Friday
332,LD,3.33847121416541,282.1609,303.69043,98277.44,0.8958435,0.0,1,17.0,14.3451,10.5,0.341,March,2023,25,00:00:00,Saturday
333,LD,3.1818444924468228,280.60742,178.5224,98271.06,0.9711304,0.0,1,15.0,12.3849,11.9,0.598,March,2023,25,06:00:00,Saturday
334,LD,5.220903948104963,285.5952,799.2742,98192.5,0.80111694,0.00022411346,1,10.0,6.4152,5.6,0.323,March,2023,25,12:00:00,Saturday
335,LD,3.621710037493278,280.42578,401.95605,98207.69,0.15576172,9.536743e-07,1,5.0,4.455,6.5,0.317,March,2023,25,18:00:00,Saturday
336,LD,4.878563215504028,280.05054,502.00537,98181.25,0.7808838,4.7683716e-06,1,8.0,7.3953,6.9,0.308,March,2023,26,00:00:00,Sunday
337,LD,6.167724884817694,280.2754,981.32153,98082.875,0.6171875,0.00029468536,1,6.0,4.455,3.7,0.288,March,2023,26,06:00:00,Sunday
338,LD,6.2729297579032846,283.16016,1725.7305,98058.0,0.69573975,0.00013256073,1,4.0,3.4749,1.9,0.274,March,2023,26,12:00:00,Sunday
339,LD,2.4856792692566945,281.04077,256.15723,98061.56,0.99557495,9.250641e-05,1,7.0,5.4351,5.4,0.289,March,2023,26,18:00:00,Sunday
340,LD,1.6051869236187293,276.69995,38.53415,97911.81,0.93478394,0.0,1,38.0,31.2741,40.1,1.37,March,2023,27,00:00:00,Monday
341,LD,4.564218987141889,275.92432,430.552,98011.875,1.0,6.198883e-06,1,15.0,11.4048,12.2,0.513,March,2023,27,06:00:00,Monday
342,LD,6.66334474955265,277.03125,1438.4524,98400.81,1.0,4.2915344e-06,1,10.0,7.3953,6.3,0.305,March,2023,27,12:00:00,Monday
343,LD,5.2820911071672105,274.38037,1083.8167,98915.625,0.9414978,9.536743e-07,1,7.0,4.455,6.6,0.287,March,2023,27,18:00:00,Monday
344,LD,2.077151375557554,269.2583,77.167816,98976.06,0.026062012,0.0,1,14.0,11.4048,10.7,0.349,March,2023,28,00:00:00,Tuesday
345,LD,6.28260847475682,272.31665,919.3611,98897.125,0.7211304,0.00015926361,1,16.0,13.365,11.2,0.338,March,2023,28,06:00:00,Tuesday
346,LD,7.50353052964762,274.08618,2113.431,99410.25,0.7758179,5.2928925e-05,1,5.0,3.4749,5.0,0.264,March,2023,28,12:00:00,Tuesday
347,LD,5.338497704296406,272.3037,1501.6101,99814.875,0.21795654,0.0,1,11.0,7.3953,11.4,0.304,March,2023,28,18:00:00,Tuesday
348,LD,3.9461942893068342,269.6775,254.3372,99942.94,0.0,0.0,1,13.0,9.4446,7.6,0.302,March,2023,29,00:00:00,Wednesday
349,LD,2.9052653729302746,270.57007,167.71347,99894.25,0.0,0.0,1,32.0,22.3641,45.3,0.634,March,2023,29,06:00:00,Wednesday
