,time,step,latitude,longitude,number,surface,valid_time,tp
189,2022-01-08 06:00:00,0 days 10:00:00,52.5,17.0,0,0.0,2022-01-08 16:00:00,0.0
190,2022-01-08 06:00:00,0 days 11:00:00,52.5,17.0,0,0.0,2022-01-08 17:00:00,0.0
191,2022-01-08 06:00:00,0 days 12:00:00,52.5,17.0,0,0.0,2022-01-08 18:00:00,0.0
192,2022-01-08 18:00:00,0 days 01:00:00,52.5,17.0,0,0.0,2022-01-08 19:00:00,0.0
193,2022-01-08 18:00:00,0 days 02:00:00,52.5,17.0,0,0.0,2022-01-08 20:00:00,0.0
194,2022-01-08 18:00:00,0 days 03:00:00,52.5,17.0,0,0.0,2022-01-08 21:00:00,0.0
195,2022-01-08 18:00:00,0 days 04:00:00,52.5,17.0,0,0.0,2022-01-08 22:00:00,0.0
196,2022-01-08 18:00:00,0 days 05:00:00,52.5,17.0,0,0.0,2022-01-08 23:00:00,0.0
197,2022-01-08 18:00:00,0 days 06:00:00,52.5,17.0,0,0.0,2022-01-09 00:00:00,4.7683716e-07
198,2022-01-08 18:00:00,0 days 07:00:00,52.5,17.0,0,0.0,2022-01-09 01:00:00,0.0
199,2022-01-08 18:00:00,0 days 08:00:00,52.5,17.0,0,0.0,2022-01-09 02:00:00,0.0
200,2022-01-08 18:00:00,0 days 09:00:00,52.5,17.0,0,0.0,2022-01-09 03:00:00,0.0
201,2022-01-08 18:00:00,0 days 10:00:00,52.5,17.0,0,0.0,2022-01-09 04:00:00,0.0
202,2022-01-08 18:00:00,0 days 11:00:00,52.5,17.0,0,0.0,2022-01-09 05:00:00,0.0
203,2022-01-08 18:00:00,0 days 12:00:00,52.5,17.0,0,0.0,2022-01-09 06:00:00,0.0
204,2022-01-09 06:00:00,0 days 01:00:00,52.5,17.0,0,0.0,2022-01-09 07:00:00,0.0
205,2022-01-09 06:00:00,0 days 02:00:00,52.5,17.0,0,0.0,2022-01-09 08:00:00,0.0
206,2022-01-09 06:00:00,0 days 03:00:00,52.5,17.0,0,0.0,2022-01-09 09:00:00,0.0
207,2022-01-09 06:00:00,0 days 04:00:00,52.5,17.0,0,0.0,2022-01-09 10:00:00,0.0
208,2022-01-09 06:00:00,0 days 05:00:00,52.5,17.0,0,0.0,2022-01-09 11:00:00,0.0
209,2022-01-09 06:00:00,0 days 06:00:00,52.5,17.0,0,0.0,2022-01-09 12:00:00,0.0
210,2022-01-09 06:00:00,0 days 07:00:00,52.5,17.0,0,0.0,2022-01-09 13:00:00,0.0
211,2022-01-09 06:00:00,0 days 08:00:00,52.5,17.0,0,0.0,2022-01-09 14:00:00,0.0
212,2022-01-09 06:00:00,0 days 09:00:00,52.5,17.0,0,0.0,2022-01-09 15:00:00,0.0
213,2022-01-09 06:00:00,0 days 10:00:00,52.5,17.0,0,0.0,2022-01-09 16:00:00,0.0
214,2022-01-09 06:00:00,0 days 11:00:00,52.5,17.0,0,0.0,2022-01-09 17:00:00,0.0
215,2022-01-09 06:00:00,0 days 12:00:00,52.5,17.0,0,0.0,2022-01-09 18:00:00,0.0
216,2022-01-09 18:00:00,0 days 01:00:00,52.5,17.0,0,0.0,2022-01-09 19:00:00,0.0
217,2022-01-09 18:00:00,0 days 02:00:00,52.5,17.0,0,0.0,2022-01-09 20:00:00,0.0
218,2022-01-09 18:00:00,0 days 03:00:00,52.5,17.0,0,0.0,2022-01-09 21:00:00,0.0
219,2022-01-09 18:00:00,0 days 04:00:00,52.5,17.0,0,0.0,2022-01-09 22:00:00,9.536743e-07
220,2022-01-09 18:00:00,0 days 05:00:00,52.5,17.0,0,0.0,2022-01-09 23:00:00,4.7683716e-07
221,2022-01-09 18:00:00,0 days 06:00:00,52.5,17.0,0,0.0,2022-01-10 00:00:00,0.0
222,2022-01-09 18:00:00,0 days 07:00:00,52.5,17.0,0,0.0,2022-01-10 01:00:00,0.0
223,2022-01-09 18:00:00,0 days 08:00:00,52.5,17.0,0,0.0,2022-01-10 02:00:00,0.0
224,2022-01-09 18:00:00,0 days 09:00:00,52.5,17.0,0,0.0,2022-01-10 03:00:00,0.0
225,2022-01-09 18:00:00,0 days 10:00:00,52.5,17.0,0,0.0,2022-01-10 04:00:00,0.0
226,2022-01-09 18:00:00,0 days 11:00:00,52.5,17.0,0,0.0,2022-01-10 05:00:00,0.0
