,time,latitude,longitude,number,step,surface,valid_time,u10,v10,t2m,blh,sp,tcc
147,2021-02-06 18:00:00,52.5,17.0,0,0 days,0.0,2021-02-06 18:00:00,-4.0913544,-1.0931549,268.61646,680.7317,101107.69,0.9841614
148,2021-02-07 00:00:00,52.5,17.0,0,0 days,0.0,2021-02-07 00:00:00,-5.823166,-1.8327332,265.70508,563.72217,100916.81,1.0
149,2021-02-07 06:00:00,52.5,17.0,0,0 days,0.0,2021-02-07 06:00:00,-6.736603,-0.69348145,265.38184,643.64966,100701.5,1.0
150,2021-02-07 12:00:00,52.5,17.0,0,0 days,0.0,2021-02-07 12:00:00,-7.5455627,-1.3896332,266.63794,745.156,100465.81,1.0
151,2021-02-07 18:00:00,52.5,17.0,0,0 days,0.0,2021-02-07 18:00:00,-7.028824,-2.5970917,265.7749,691.1963,100221.31,1.0
152,2021-02-08 00:00:00,52.5,17.0,0,0 days,0.0,2021-02-08 00:00:00,-6.892914,-2.7536469,263.15063,610.1821,99893.25,0.9785156
153,2021-02-08 06:00:00,52.5,17.0,0,0 days,0.0,2021-02-08 06:00:00,-6.83049,-2.7522888,262.69238,723.7742,99531.375,1.0
154,2021-02-08 12:00:00,52.5,17.0,0,0 days,0.0,2021-02-08 12:00:00,-5.6473083,-3.1727905,263.77222,825.2444,99267.19,1.0
155,2021-02-08 18:00:00,52.5,17.0,0,0 days,0.0,2021-02-08 18:00:00,-4.339081,-1.3325195,263.85132,592.7927,99205.06,1.0
156,2021-02-09 00:00:00,52.5,17.0,0,0 days,0.0,2021-02-09 00:00:00,-1.887558,-1.2750397,263.5044,340.11108,99207.125,0.96829224
157,2021-02-09 06:00:00,52.5,17.0,0,0 days,0.0,2021-02-09 06:00:00,-1.2535553,-0.71450806,264.78027,167.2638,99343.56,0.9654236
158,2021-02-09 12:00:00,52.5,17.0,0,0 days,0.0,2021-02-09 12:00:00,0.037963867,-1.5878601,266.40747,621.324,99486.56,1.0
159,2021-02-09 18:00:00,52.5,17.0,0,0 days,0.0,2021-02-09 18:00:00,-0.053482056,-0.7381134,266.0061,441.74072,99687.375,0.9771118
160,2021-02-10 00:00:00,52.5,17.0,0,0 days,0.0,2021-02-10 00:00:00,-0.1940155,-1.1553497,265.6975,98.14967,99711.31,0.9057617
161,2021-02-10 06:00:00,52.5,17.0,0,0 days,0.0,2021-02-10 06:00:00,0.06188965,-0.43675232,266.00293,70.68318,99685.31,0.8912964
162,2021-02-10 12:00:00,52.5,17.0,0,0 days,0.0,2021-02-10 12:00:00,1.4328461,-2.3782654,267.3938,898.5901,99852.875,0.9844055
163,2021-02-10 18:00:00,52.5,17.0,0,0 days,0.0,2021-02-10 18:00:00,0.13452148,-2.1796265,265.01587,455.65552,100222.5,0.94970703
164,2021-02-11 00:00:00,52.5,17.0,0,0 days,0.0,2021-02-11 00:00:00,0.9125366,-2.0110474,263.5796,139.80873,100586.69,0.8597107
165,2021-02-11 06:00:00,52.5,17.0,0,0 days,0.0,2021-02-11 06:00:00,0.54867554,-3.0476837,263.4934,202.5404,100949.875,0.87631226
166,2021-02-11 12:00:00,52.5,17.0,0,0 days,0.0,2021-02-11 12:00:00,-1.051239,-4.2727356,267.58496,1011.66846,101371.5,0.92385864
167,2021-02-11 18:00:00,52.5,17.0,0,0 days,0.0,2021-02-11 18:00:00,0.7450409,-2.4084473,264.72314,205.31653,101733.0,0.005859375
168,2021-02-12 00:00:00,52.5,17.0,0,0 days,0.0,2021-02-12 00:00:00,0.4019928,-2.6531372,261.66016,114.06856,101951.875,0.026000977
169,2021-02-12 06:00:00,52.5,17.0,0,0 days,0.0,2021-02-12 06:00:00,1.6476135,-2.7397614,258.27563,86.49463,102043.44,0.34506226
170,2021-02-12 12:00:00,52.5,17.0,0,0 days,0.0,2021-02-12 12:00:00,0.5237732,-4.5440063,268.74756,892.63184,102183.19,0.6309204
171,2021-02-12 18:00:00,52.5,17.0,0,0 days,0.0,2021-02-12 18:00:00,2.5737457,-3.6445007,269.3296,628.28296,102195.625,0.53796387
172,2021-02-13 00:00:00,52.5,17.0,0,0 days,0.0,2021-02-13 00:00:00,2.1741486,-2.3606262,264.85327,157.17407,102377.44,0.3919983
173,2021-02-13 06:00:00,52.5,17.0,0,0 days,0.0,2021-02-13 06:00:00,3.0712128,-3.5700378,267.65503,327.31274,102429.06,0.39212036
