,time,latitude,longitude,number,step,surface,valid_time,u10,v10,t2m,blh,sp,tcc
137,2004-02-04 06:00:00,51.75,19.5,0,0 days,0.0,2004-02-04 06:00:00,6.0071564,0.75193787,281.8203,603.5586,99934.0,1.0
138,2004-02-04 12:00:00,51.75,19.5,0,0 days,0.0,2004-02-04 12:00:00,6.725662,-0.96047974,282.7744,822.8103,99935.0,0.99798584
139,2004-02-04 18:00:00,51.75,19.5,0,0 days,0.0,2004-02-04 18:00:00,5.390808,1.4576416,282.7871,705.04297,99779.56,1.0
140,2004-02-05 00:00:00,51.75,19.5,0,0 days,0.0,2004-02-05 00:00:00,7.1847687,0.94548035,283.6902,939.2898,99357.56,1.0
141,2004-02-05 06:00:00,51.75,19.5,0,0 days,0.0,2004-02-05 06:00:00,8.635696,0.42570496,284.6765,1160.3142,99083.25,1.0
142,2004-02-05 12:00:00,51.75,19.5,0,0 days,0.0,2004-02-05 12:00:00,8.614151,-1.5821381,286.5962,1702.6501,99159.375,0.834198
143,2004-02-05 18:00:00,51.75,19.5,0,0 days,0.0,2004-02-05 18:00:00,7.472061,-0.93681335,284.46313,1255.1587,99346.625,0.95513916
144,2004-02-06 00:00:00,51.75,19.5,0,0 days,0.0,2004-02-06 00:00:00,7.554489,-1.2261505,283.385,1102.935,99428.25,0.5287781
145,2004-02-06 06:00:00,51.75,19.5,0,0 days,0.0,2004-02-06 06:00:00,5.7962036,-0.46958923,281.98584,1000.3428,99404.44,1.0
146,2004-02-06 12:00:00,51.75,19.5,0,0 days,0.0,2004-02-06 12:00:00,5.9163666,-0.09164429,283.625,961.17114,99361.94,0.99642944
147,2004-02-06 18:00:00,51.75,19.5,0,0 days,0.0,2004-02-06 18:00:00,4.0532074,2.779007,282.62085,548.60034,99096.94,1.0
148,2004-02-07 00:00:00,51.75,19.5,0,0 days,0.0,2004-02-07 00:00:00,5.634018,5.5740204,283.74902,800.4541,98331.0,1.0
149,2004-02-07 06:00:00,51.75,19.5,0,0 days,0.0,2004-02-07 06:00:00,6.704544,2.5683289,283.7942,1071.1565,97966.75,0.9764404
150,2004-02-07 12:00:00,51.75,19.5,0,0 days,0.0,2004-02-07 12:00:00,10.315277,1.6091461,283.18848,2107.459,97953.0,0.58380127
151,2004-02-07 18:00:00,51.75,19.5,0,0 days,0.0,2004-02-07 18:00:00,7.808487,-0.22598267,278.86157,1211.7236,98273.75,0.99798584
152,2004-02-08 00:00:00,51.75,19.5,0,0 days,0.0,2004-02-08 00:00:00,6.8512115,-0.5652771,277.63086,957.6575,98394.44,1.0
153,2004-02-08 06:00:00,51.75,19.5,0,0 days,0.0,2004-02-08 06:00:00,3.637741,3.3740845,276.09546,486.5376,98392.69,0.06417847
154,2004-02-08 12:00:00,51.75,19.5,0,0 days,0.0,2004-02-08 12:00:00,5.2220154,4.286728,278.82617,1570.5283,97915.81,0.94400024
155,2004-02-08 18:00:00,51.75,19.5,0,0 days,0.0,2004-02-08 18:00:00,4.2192535,2.3884735,274.70752,772.4358,97688.44,0.97927856
156,2004-02-09 00:00:00,51.75,19.5,0,0 days,0.0,2004-02-09 00:00:00,4.91687,-1.458786,273.2749,623.4021,97802.625,0.98202515
157,2004-02-09 06:00:00,51.75,19.5,0,0 days,0.0,2004-02-09 06:00:00,5.5493927,0.26965332,273.02905,760.6282,97945.875,0.9546814
158,2004-02-09 12:00:00,51.75,19.5,0,0 days,0.0,2004-02-09 12:00:00,6.6496887,-0.47262573,272.5188,1256.0659,98384.5,0.7889404
159,2004-02-09 18:00:00,51.75,19.5,0,0 days,0.0,2004-02-09 18:00:00,5.151642,-5.8829346,271.21704,1173.8394,99086.125,0.98672485
160,2004-02-10 00:00:00,51.75,19.5,0,0 days,0.0,2004-02-10 00:00:00,5.778366,-3.622635,269.8601,912.1233,99658.56,0.93530273
161,2004-02-10 06:00:00,51.75,19.5,0,0 days,0.0,2004-02-10 06:00:00,4.376877,-2.1003265,267.4756,490.3623,100064.94,0.0
162,2004-02-10 12:00:00,51.75,19.5,0,0 days,0.0,2004-02-10 12:00:00,6.1263275,0.5579071,270.9314,1102.4817,99931.125,0.6755066
163,2004-02-10 18:00:00,51.75,19.5,0,0 days,0.0,2004-02-10 18:00:00,5.682312,0.17489624,271.62476,757.3252,99516.19,1.0
164,2004-02-11 00:00:00,51.75,19.5,0,0 days,0.0,2004-02-11 00:00:00,5.373352,-0.052825928,272.51025,701.65356,98878.19,1.0
165,2004-02-11 06:00:00,51.75,19.5,0,0 days,0.0,2004-02-11 06:00:00,-3.7172089,-4.208069,270.7378,641.1587,98761.94,1.0
166,2004-02-11 12:00:00,51.75,19.5,0,0 days,0.0,2004-02-11 12:00:00,-2.0214996,-4.060379,267.41016,544.99927,99437.875,0.081848145
167,2004-02-11 18:00:00,51.75,19.5,0,0 days,0.0,2004-02-11 18:00:00,1.3091736,-2.738556,261.35938,129.9115,99958.5,0.27590942
168,2004-02-12 00:00:00,51.75,19.5,0,0 days,0.0,2004-02-12 00:00:00,0.78201294,-3.7857208,262.54517,304.1792,100130.31,0.5805969
169,2004-02-12 06:00:00,51.75,19.5,0,0 days,0.0,2004-02-12 06:00:00,1.7698517,-1.9631653,260.22974,117.70665,100317.875,1.0
170,2004-02-12 12:00:00,51.75,19.5,0,0 days,0.0,2004-02-12 12:00:00,-1.5233765,-3.3653107,265.00977,724.32764,100607.625,0.7607727
171,2004-02-12 18:00:00,51.75,19.5,0,0 days,0.0,2004-02-12 18:00:00,2.4384918,-1.9341736,258.70923,35.670242,100829.125,0.7470398
172,2004-02-13 00:00:00,51.75,19.5,0,0 days,0.0,2004-02-13 00:00:00,2.7021942,1.0353851,260.81885,90.13338,100719.625,0.9960022
173,2004-02-13 06:00:00,51.75,19.5,0,0 days,0.0,2004-02-13 06:00:00,2.4265137,2.442047,263.01587,114.24066,100412.0,0.9808655
